SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
RJ;3300456;BELFORD ROXO;2114;F11334;COLÉGIO ESTADUAL BAIRRO JARDIM AMÉRICA
RJ;3300605;BOM JESUS DO ITABAPOANA;2102;F15804;CE PADRE MELLO
RJ;3300704;CABO FRIO;2057;F12140;I.E. PROFESSORA ISMAR GOMES DE AZEVEDO
RJ;3300704;CABO FRIO;2058;F10684;CE MIGUEL COUTO
RJ;3300704;CABO FRIO;2059;F09967;COLÉGIO ESTADUAL PROFESSOR RENATO AZEVEDO
RJ;3300704;CABO FRIO;2060;F12184;CIEP 458 HERMES BARCELOS
RJ;3301009;CAMPOS DOS GOYTACAZES;2076;F16297;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE - UENF
RJ;3301009;CAMPOS DOS GOYTACAZES;2077;F10150;LICEU DE HUMANIDADES DE CAMPOS
RJ;3301009;CAMPOS DOS GOYTACAZES;2078;F10156;C. E. DR. FELIX MIRANDA
RJ;3301009;CAMPOS DOS GOYTACAZES;2079;F14784;CIEP 417 JOSÉ DO PATROCÍNIO
RJ;3301009;CAMPOS DOS GOYTACAZES;2080;F10159;C. E. ROTARY II
RJ;3301702;DUQUE DE CAXIAS;2063;F12435;CIEP BRIZOLÃO 434 - PROFª MARIA JOSÉ MACHADO
RJ;3301702;DUQUE DE CAXIAS;2064;F12746;CIEP BRIZOLÃO 201 - AARÃO STEINBRUCH
RJ;3301702;DUQUE DE CAXIAS;2065;F11640;INSTITUTO DE EDUCAÇÃO GOVERNADOR ROBERTO SILVEIRA
RJ;3301702;DUQUE DE CAXIAS;2066;F12432;COLÉGIO ESTADUAL FERNANDO FIGUEIREDO
RJ;3301900;ITABORAI;2097;F11242;CIEP BRIZOLÃO 129 JOSE MARIA NANCI
RJ;3301900;ITABORAI;2098;F10974;COLEGIO ESTADUAL SALVADOR DE MENDONÇA
