SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PA;1501402;BELEM;60171;P70951;ENEM - CENTRO DE SERVIÇOS EDUCACIONAIS DO PARÁ (CESEP)
PA;1501402;BELEM;60064;P70651;ENEM - UFRA - UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA
PA;1501402;BELEM;60088;P60983;ENEM - ESCOLA PROFESSOR FRANCISCO DAS CHAGAS DE AZEVEDO CACAU
PA;1501402;BELEM;60083;P61041;ENEM - MADRE CELESTE - TAPANÃ
PA;1501402;BELEM;60175;P63382;ENEM - COLÉGIO OLIMPUS
PA;1500800;ANANINDEUA;60037;P61011;ENEM - EEEFM PROFESSORA EROTILDES FROTA AGUIAR
PA;1500800;ANANINDEUA;60038;P62612;ENEM - EEEFM JÚLIA SEFFER
PA;1501402;BELEM;60164;P74136;ENEM - INSTITUTO FELIPE SMALDONF
PA;1501402;BELEM;60069;P68381;ENEM - INSTITUTO ADVENTISTA GRÃO PARÁ
PA;1501402;BELEM;60097;P70653;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) -  CAMPUS PROFISSIONAL
PA;1504422;MARITUBA;60054;P68660;ENEM - EMEF CORA TEREZA DA SILVA ROCHA
PA;1501402;BELEM;60109;P63931;ENEM - EEEFM DOUTOR ULYSSES GUIMARÃES
PA;1501402;BELEM;60174;P70662;ENEM - FACULDADE COSMOPOLITA
PA;1501402;BELEM;60172;P70673;ENEM - COLÉGIO IDEAL - MUNDURUCUS (GRUPO EDUCACIONAL IDEAL)
PA;1501402;BELEM;60130;P70653;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) -  CAMPUS PROFISSIONAL
PA;1500800;ANANINDEUA;60034;P62603;ENEM - COLÉGIO IDEAL
PA;1501402;BELEM;60211;P68051;ENEM - ESCOLA BOSQUE
PA;1500800;ANANINDEUA;60004;P62587;ENEM - EEEFM JORNALISTA RÔMULO MAIORANA
PA;1501402;BELEM;60194;P70728;ENEM - EMEIF ROTARY
PA;1501402;BELEM;60144;P70768;ENEM - EEEFM BRIGADEIRO FONTENELLE
PA;1501402;BELEM;60151;P70192;ENEM - EEEIF BARÃO DO RIO BRANCO
PA;1501402;BELEM;60185;P68542;ENEM - INSTITUTO DE EDUCAÇÃO INTEGRADA ALBERT EINSTEIN
PA;1501402;BELEM;60071;P70880;ENEM - COLÉGIO ESTADUAL PAES DE CARVALHO
PA;1501402;BELEM;60137;P73338;ENEM - COLÉGIO NOSSA SENHORA DE LOURDES
PA;1501402;BELEM;60178;P67420;ENEM - COLÉGIO IDEAL - AUGUSTO MONTENEGRO
PA;1501402;BELEM;60136;P67127;ENEM - EEEFM MARIA ANTONIETA SERRA FREIRE
PA;1500800;ANANINDEUA;60047;P61479;ENEM - EMEF CLÓVIS BEGOT
PA;1504422;MARITUBA;60057;P60410;ENEM - EMEF JOÃO MILTON DANTAS
PA;1501402;BELEM;60134;P70372;ENEM - E.M. NESTOR NONATO LIMA
PA;1501402;BELEM;60128;P66242;ENEM - EMEIF MARIA MADALENA CORRÊA RAAD
PA;1501402;BELEM;60192;P70832;ENEM - COLÉGIO PHYSICS MARCO
PA;1501402;BELEM;60081;P64227;ENEM - EEET DO PARÁ PROFESSOR ANÍSIO TEIXEIRA
PA;1500800;ANANINDEUA;60001;P61260;ENEM - ESMAC - ESCOLA SUPERIOR MADRE CELESTE
PA;1501402;BELEM;60213;P68746;ENEM - EEEF GENY GABRIEL AMARAL
PA;1501402;BELEM;60162;P70543;ENEM - E. M. E. F. PROFESSOR ALFREDO CHAVES
PA;1501402;BELEM;60167;P67082;ENEM - UNAMA ALCINDO CACELA
PA;1501402;BELEM;60076;P66334;ENEM - EEFM DONA HELENA GUILHON
PA;1501402;BELEM;60146;P73749;ENEM - CONSELHO ESCOLAR DA UNIDADE DE ENSINO ESPECIALIZADO PROF. ASTERIO DE CAMPOS
PA;1501402;BELEM;60060;P68446;ENEM - ESTÁCIO - (ANTIGA IESAM)
PA;1501402;BELEM;60198;P63928;ENEM - PHYSICS AUGUSTO MONTENEGRO
PA;1500800;ANANINDEUA;60014;P61260;ENEM - ESMAC - ESCOLA SUPERIOR MADRE CELESTE
PA;1501402;BELEM;60195;P63949;ENEM - COLÉGIO PREMIUM
PA;1501402;BELEM;60107;P64164;ENEM - UNIVERSIDADE DO ESTADO DO PARÁ (UEPA) - CENTRO DE CIÊNCIAS SOCIAIS E EDUCAÇÃO (CCSE)
PA;1501402;BELEM;60095;P70233;ENEM - EEEF ALMIRANTE RENATO GUILLOBEL
PA;1500800;ANANINDEUA;60023;P58138;ENEM - EEEFM PROFESSOR MANOEL SATURNINO DE ANDRADE FAVACHO
PA;1500800;ANANINDEUA;60040;P62585;ENEM - COLEGIO N.SRA DA ANUNCIAÇÃO
PA;1501402;BELEM;60120;P70681;ENEM - EEEFM PROFESSOR CAMILO SALGADO
PA;1500800;ANANINDEUA;60044;P61481;ENEM - ESCOLA E.E.F.JOÃO XXIII
PA;1500800;ANANINDEUA;60024;P61414;ENEM - EEEFM - MADRE CELESTE
PA;1504422;MARITUBA;60051;P60850;ENEM - EEEM EDUARDO LAUANDE
PA;1500800;ANANINDEUA;60031;P64773;ENEM - UNIVERSIDADE DA AMAZÔNIA UNAMA CAMPUS ANANINDEUA BR
PA;1501402;BELEM;60062;P70535;ENEM - UNIFAMAZ - CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA - SOUZA FRANCO
PA;1501402;BELEM;60104;P70653;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) -  CAMPUS PROFISSIONAL
PA;1500800;ANANINDEUA;60018;P61365;ENEM - EEEFM REGINA COELI SOUZA SILVA
PA;1501402;BELEM;60155;P70859;ENEM - EEEF PAULO MARANHÃO
PA;1501402;BELEM;60085;P64170;ENEM - EEEFM PROFESSOR JOSÉ ALVES MAIA
PA;1501402;BELEM;60170;P67082;ENEM - UNAMA ALCINDO CACELA
PA;1501402;BELEM;60078;P68013;ENEM - E. E. E. F. ALMIRANTE TAMANDARÉ
PA;1500800;ANANINDEUA;60006;P59200;ENEM - EEEM ANTÔNIO GONDIM LINS
PA;1501402;BELEM;60177;P70312;ENEM - ASLAN - PARQUE VERDE
PA;1500800;ANANINDEUA;60002;P59166;ENEM - ESTÁCIO - ANANINDEUA
PA;1501402;BELEM;60065;P70910;ENEM - EEEFM AVERTANO ROCHA
PA;1501402;BELEM;60096;P66693;ENEM - COLÉGIO PAULISTA
PA;1500800;ANANINDEUA;60007;P62596;ENEM - EEEFM PROFESSORA ONEIDE DE SOUZA TAVARES
PA;1500800;ANANINDEUA;60013;P61489;ENEM - EEEFM RAIMUNDO VERA CRUZ
PA;1501402;BELEM;60196;P62954;ENEM - PHYSICS UMARIZAL
PA;1501402;BELEM;60124;P70201;ENEM - ESCOLA PRECIOSINA DE BELÉM
PA;1501402;BELEM;60141;P66948;ENEM - ESCOLA TÉCNICA ESTADUAL MAGALHÃES BARATA - ETEMB
PA;1501402;BELEM;60106;P70644;ENEM - EEEFM PRESIDENTE COSTA E SILVA
PA;1501402;BELEM;60143;P70873;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) - CAMPUS BÁSICO
PA;1501402;BELEM;60150;P70661;ENEM - EEEFM DOM PEDRO I
PA;1501402;BELEM;60154;P68663;ENEM - E. E. E. M. AUGUSTO MEIRA
PA;1501402;BELEM;60200;P64697;ENEM - FIAMA FACULDADE INTERCULTURAL DA AMAZÔNIA
PA;1501402;BELEM;60131;P60348;ENEM - AXIOMA COLEGIO E PRE VESTIBULAR
PA;1501402;BELEM;60203;P68688;ENEM - SIEPA
PA;1501402;BELEM;60112;P66642;ENEM - INSTITUTO DE EDUCAÇÃO ESTADUAL DO PARÁ - IEEP
PA;1501402;BELEM;60188;P63896;ENEM - PHYSICS - CONSELHEIRO FURTADO
PA;1501402;BELEM;60117;P70195;ENEM - EEEFM LAURO SODRÉ
