SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
RS;4314902;PORTO ALEGRE;81199;P9764;NUCLEO DE GESTAO ESTRATEGICA DO SISTEMA PRISIONAL  NUGESP
RS;4314902;PORTO ALEGRE;81200;P1721;PATRONATO LIMA DRUMMOND
RS;4314902;PORTO ALEGRE;81201;P3325;PENITENCIARIA ESTADUAL DE PORTO ALEGRE  PEPOA
RS;4314902;PORTO ALEGRE;81202;P1722;PRESIDIO ESTADUAL FEMININO MADRE PELLETIER
RS;4314902;Porto Alegre;81193;P568;CASE REGIONAL POA II
RS;4315305;QUARAI;81203;P1717;PRESIDIO ESTADUAL DE QUARAI
RS;4315602;RIO GRANDE;81204;P409;PENITENCIARIA ESTADUAL DE RIO GRANDE
RS;4315701;RIO PARDO;81205;P969;PRESIDIO ESTADUAL FEMININO DE RIO PARDO
RS;4316402;ROSARIO DO SUL;81206;P1718;PRESIDIO ESTADUAL DE ROSARIO DO SUL
RS;4316808;SANTA CRUZ DO SUL;81207;P1228;PRESIDIO REGIONAL DE SANTA CRUZ DO SUL
RS;4316907;SANTA MARIA;81208;P811;CASE REGIONAL SANTA MARIA
RS;4316907;SANTA MARIA;81209;P132;PENITENCIARIA ESTADUAL DE SANTA MARIA
RS;4316907;SANTA MARIA;81210;P1227;PRESIDIO REGIONAL DE SANTA MARIA
RS;4317103;SANTANA DO LIVRAMENTO;81213;P10754;INSTITUTO PENAL DE MONITORACAO ELETRONICA 6A REGIAO
RS;4317103;SANTANA DO LIVRAMENTO;81214;P410;PENITENCIARIA ESTADUAL DE SANTANA DO LIVRAMENTO
RS;4317202;SANTA ROSA;81211;P1723;PRESIDIO ESTADUAL DE SANTA ROSA  PESR
RS;4317301;SANTA VITORIA DO PALMAR;81212;P1216;PRESIDIO ESTADUAL DE SANTA VITORIA DO PALMAR
RS;4317400;SANTIAGO;81215;P959;PRESIDIO ESTADUAL DE SANTIAGO
RS;4317509;SANTO ANGELO;81216;P809;CASE REGIONAL SANTO ANGELO
RS;4317509;SANTO ANGELO;81217;P417;INSTITUTO PENAL DE SANTO ANGELO
RS;4317509;SANTO ANGELO;81218;P406;PRESIDIO REGIONAL DE SANTO ANGELO
RS;4317905;SANTO CRISTO;81219;P1229;PRESIDIO ESTADUAL DE SANTO CRISTO
RS;4318002;SAO BORJA;81220;P412;PRESIDIO ESTADUAL DE SAO BORJA
RS;4318101;SAO FRANCISCO DE ASSIS;81221;P965;PRESIDIO ESTADUAL DE SAO FRANCISCO DE ASSIS
RS;4318200;SAO FRANCISCO DE PAULA;81222;P686;PRESIDIO ESTADUAL DE SAO FRANCISCO DE PAULA
RS;4318309;SAO GABRIEL;81223;P661;PRESIDIO ESTADUAL DE SAO GABRIEL
RS;4318705;SAO LEOPOLDO;81224;P5301;PENITENCIARIA ESTADUAL DE SAPUCAIA DO SUL
RS;4318903;SAO LUIZ GONZAGA;81225;P1956;PRESIDIO ESTADUAL DE SAO LUIZ GONZAGA
RS;4319604;SAO SEPE;81226;P416;PRESIDIO ESTADUAL DE SAO SEPE
RS;4319802;SAO VICENTE DO SUL;81227;P134;PRESIDIO ESTADUAL DE SAO VICENTE DO SUL
RS;4320107;SARANDI;81228;P1236;PRESIDIO ESTADUAL DE SARANDI
RS;4320701;SOBRADINHO;81229;P1969;PRESIDIO ESTADUAL DE SOBRADINHO
RS;4320800;SOLEDADE;81230;P121;PRESIDIO ESTADUAL DE SOLEDADE
RS;4321204;TAQUARA;81231;P1970;PRESIDIO ESTADUAL DE TAQUARA
RS;4321501;TORRES;81232;P408;PRESIDIO ESTADUAL FEMININO DE TORRES
